time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-27T15:25:25.309Z,-33.018,-72.0629,20.09,4.4,mwr,,137,0.357,0.6,us,us60003sr2,2019-06-04T19:00:45.128Z,"40km W of Valparaiso, Chile",earthquake,5.2,2.8,0.037,69,reviewed,us,us
2019-05-26T13:34:35.974Z,-25.9744,-69.0462,117.96,4.3,mb,,162,0.86,0.55,us,us60003sfb,2019-06-04T14:18:41.040Z,"109km ENE of Diego de Almagro, Chile",earthquake,8.5,8.9,0.265,4,reviewed,us,us
2019-05-26T00:01:49.499Z,-21.08,-69.0249,112.07,4.2,mb,,60,0.433,0.67,us,us60003s83,2019-06-05T03:21:42.040Z,"150km SE of Iquique, Chile",earthquake,4.8,5.8,0.141,14,reviewed,us,us
2019-05-25T11:23:44.405Z,-21.124,-69.0247,119.48,4.4,mb,,64,0.439,0.64,us,us60003s2z,2019-06-22T04:26:37.040Z,"148km N of Calama, Chile",earthquake,6.1,6.3,0.178,9,reviewed,us,us
2019-05-24T12:22:09.236Z,-20.2745,-68.7846,114.82,4.2,mb,,109,0.37,0.78,us,us60003rn1,2019-06-24T09:42:47.040Z,"142km E of Iquique, Chile",earthquake,5.6,6.1,0.214,6,reviewed,us,us
2019-05-24T06:23:57.073Z,-21.8389,-68.5396,130.52,4,mb,,91,0.654,0.63,us,us60003rkd,2019-06-15T14:19:43.040Z,"80km NNE of Calama, Chile",earthquake,7.7,8.4,0.26,4,reviewed,us,us
2019-05-23T00:59:25.353Z,-34.7932,-71.8336,45.13,4.1,mwr,,83,0.736,0.53,us,us60003qzn,2019-06-02T04:24:35.809Z,"46km WSW of Santa Cruz, Chile",earthquake,4.8,6.3,0.043,51,reviewed,us,us
2019-05-22T22:42:29.243Z,-38.4226,-72.2731,85.16,4.3,mb,,125,1.209,0.86,us,us60003qyv,2019-06-27T04:53:19.040Z,"18km NE of Lautaro, Chile",earthquake,5.8,8.7,0.154,12,reviewed,us,us
2019-05-22T04:23:12.272Z,-40.4393,-72.9466,61.3,4.6,mww,,121,0.668,0.57,us,us60003qhg,2019-07-01T21:44:17.040Z,"13km S of Rio Bueno, Chile",earthquake,3.8,5.2,0.117,7,reviewed,us,us
2019-05-21T19:25:13.212Z,-30.4929,-71.3294,56.01,4.4,mwr,,122,0.319,0.77,us,us60003qcj,2019-07-02T15:14:26.040Z,"17km NW of Ovalle, Chile",earthquake,3.1,4.9,0.051,37,reviewed,us,us
2019-05-21T02:56:34.367Z,-24.1738,-67.1377,193.86,4.1,mb,,58,1.546,0.7,us,us70003ntf,2019-07-02T00:42:13.040Z,"83km W of San Antonio de los Cobres, Argentina",earthquake,9.4,9.9,0.233,5,reviewed,us,us
2019-05-21T02:16:28.911Z,-22.2313,-68.6392,132.25,4.2,mb,,61,0.707,0.52,us,us70003nt0,2019-06-25T22:19:10.040Z,"39km NE of Calama, Chile",earthquake,5.5,6.7,0.215,6,reviewed,us,us
2019-05-20T11:18:33.131Z,-31.4782,-70.0028,108,5.5,mww,,28,0.867,1.1,us,us70003nha,2019-07-01T09:03:41.986Z,"58km WSW of Calingasta, Argentina",earthquake,5.8,1.8,0.068,21,reviewed,us,us
2019-05-19T15:43:56.752Z,-23.9133,-67.9182,129.74,4.2,mb,,132,0.986,0.56,us,us70003n9l,2019-05-29T16:12:20.904Z,"114km SSE of San Pedro de Atacama, Chile",earthquake,8.5,12.6,0.371,2,reviewed,us,us
2019-05-19T15:08:19.183Z,-24.2816,-67.0671,178.97,4.7,mwr,,59,1.67,0.89,us,us70003n99,2019-06-24T20:51:11.040Z,"76km W of San Antonio de los Cobres, Argentina",earthquake,9.1,9.6,,,reviewed,us,guc
2019-05-19T06:12:20.316Z,-23.9112,-66.8322,200.25,4.2,mwr,,46,1.562,0.62,us,us70003n64,2019-06-27T08:04:14.040Z,"62km WNW of San Antonio de los Cobres, Argentina",earthquake,8.4,7.7,,,reviewed,us,guc
2019-05-18T23:32:32.666Z,-20.1649,-69.2856,105.25,4,mb,,57,0.126,0.7,us,us70003n4i,2019-05-25T03:43:02.547Z,"89km E of Iquique, Chile",earthquake,4.7,5.3,0.164,10,reviewed,us,us
2019-05-18T19:22:44.108Z,-24.2568,-67.2192,189.83,4.1,mb,,92,2.337,1.05,us,us70003n35,2019-05-25T02:56:52.040Z,"91km W of San Antonio de los Cobres, Argentina",earthquake,10.9,14.4,0.302,3,reviewed,us,us
2019-05-18T02:52:25.965Z,-33.3107,-70.3359,98.32,4.2,mwr,,70,0.04,0.32,us,us70003mx8,2019-06-25T23:56:43.040Z,"28km NE of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,5.4,2.3,,,reviewed,us,guc
2019-05-17T14:16:24.337Z,-19.8049,-70.2811,69.91,5,mww,,83,0.59,0.97,us,us70003mi2,2019-07-01T07:17:22.040Z,"48km NNW of Iquique, Chile",earthquake,5.1,2.7,0.071,19,reviewed,us,us
2019-05-17T08:26:22.437Z,-31.707,-69.5458,113.09,4.3,mb,,95,0.752,0.86,us,us70003mg8,2019-06-12T06:55:47.040Z,"43km SSW of Calingasta, Argentina",earthquake,5.7,8.4,0.2,7,reviewed,us,us
2019-05-17T05:27:28.234Z,-35.0632,-74.0153,10,5.2,mww,,106,1.809,0.98,us,us70003mev,2019-06-21T16:38:34.040Z,"148km W of Constitucion, Chile",earthquake,5.1,1.8,0.054,33,reviewed,us,us
2019-05-17T01:09:08.447Z,-36.9242,-71.9822,84.28,4.3,mwr,,94,0.625,0.73,us,us70003md9,2019-06-25T23:09:57.040Z,"34km SE of Bulnes, Chile",earthquake,3.4,7.4,,,reviewed,us,guc
2019-05-17T00:14:48.865Z,-21.9571,-68.7122,111.86,4.2,mb,,51,0.517,0.67,us,us70003mce,2019-05-17T03:19:56.040Z,"60km NNE of Calama, Chile",earthquake,5.8,6.2,0.199,7,reviewed,us,us
2019-05-16T14:32:49.949Z,-17.7629,-70.076,107.03,5.1,mww,,79,0.593,1.09,us,us70003m17,2019-06-16T15:52:29.040Z,"32km NE of Tacna, Peru",earthquake,7.4,4.3,0.086,13,reviewed,us,us
2019-05-16T14:32:49.376Z,-17.8136,-70.1711,114.14,5.1,mww,,136,0.577,1.16,us,usd000a1k6,2019-05-16T17:19:53.837Z,"22km NNE of Tacna, Peru",earthquake,7.7,3.8,0.071,19,reviewed,us,us
2019-05-16T07:43:41.743Z,-23.7841,-66.8017,222.77,4.4,mb,,69,1.512,0.87,us,usd000a1i1,2019-06-26T06:44:55.040Z,"68km NW of San Antonio de los Cobres, Argentina",earthquake,10.8,10.4,0.139,15,reviewed,us,us
2019-05-16T02:30:02.430Z,-21.2108,-68.7165,133.79,4.3,mb,,63,0.738,0.62,us,us70003lyn,2019-06-24T22:38:29.040Z,"140km N of Calama, Chile",earthquake,5.9,5.6,0.129,17,reviewed,us,us
2019-05-16T01:34:11.094Z,-34.4675,-71.9656,19.74,4,mwr,,127,0.731,0.68,us,us70003ly9,2019-06-24T22:21:09.040Z,"57km WNW of Santa Cruz, Chile",earthquake,4.6,4.6,0.056,31,reviewed,us,us
2019-05-16T00:32:13.592Z,-31.456,-69.3931,105.45,5.1,mww,,20,0.612,0.89,us,us70003lxa,2019-05-24T05:01:13.069Z,"13km S of Calingasta, Argentina",earthquake,4.9,3.2,0.052,35,reviewed,us,us
2019-05-16T00:02:41.874Z,-21.4314,-68.4662,123.28,4.5,mb,,84,0.808,0.76,us,us70003lx4,2019-06-25T21:18:47.040Z,"124km NNE of Calama, Chile",earthquake,6.1,5.8,0.099,30,reviewed,us,us
2019-05-15T07:55:33.609Z,-21.6842,-70.5058,56.76,4.3,mwr,,135,0.787,1.25,us,us70003lem,2019-07-01T08:50:57.040Z,"55km NW of Tocopilla, Chile",earthquake,5.9,6.7,0.06,27,reviewed,us,us
2019-05-15T07:22:16.930Z,-24.099,-67.0714,226.76,4.7,mb,,64,1.528,1.12,us,us70003le5,2019-07-01T08:49:20.040Z,"77km W of San Antonio de los Cobres, Argentina",earthquake,9.6,12.9,0.208,7,reviewed,us,us
2019-05-14T01:39:28.860Z,-18.3519,-70.5758,69.65,4.1,mb,,148,0.222,0.51,us,us70003ks0,2019-06-24T22:43:02.040Z,"31km WNW of Arica, Chile",earthquake,7.9,1.8,0.197,7,reviewed,us,us
2019-05-12T21:52:10.778Z,-17.6393,-69.504,158.32,4.5,mb,,104,0.054,0.96,us,us70003k4p,2019-06-07T03:13:29.040Z,"59km ESE of Tarata, Peru",earthquake,4.1,6.8,0.105,27,reviewed,us,us
2019-05-12T16:44:17.863Z,-21.3009,-67.907,186.67,4.4,mb,,41,1.337,0.58,us,us70003k2u,2019-05-20T18:17:51.040Z,"146km SW of Uyuni, Bolivia",earthquake,9,7.2,0.134,16,reviewed,us,us
2019-05-12T06:42:23.587Z,-22.0266,-70.0271,53.82,4,mb,,156,0.255,1.2,us,us70003jzk,2019-06-08T13:08:25.040Z,"19km ENE of Tocopilla, Chile",earthquake,5.2,9.7,0.3,3,reviewed,us,us
2019-05-12T01:33:24.089Z,-21.6208,-68.4668,121.71,4.3,mb,,67,0.741,0.62,us,us70003jxa,2019-07-24T21:56:44.040Z,"105km NNE of Calama, Chile",earthquake,7,7.4,0.189,9,reviewed,us,us
2019-05-11T17:05:24.411Z,-41.9463,-74.238,41.25,4.3,mb,,201,0.527,0.51,us,us70003jue,2019-06-05T20:35:46.040Z,"35km WSW of Ancud, Chile",earthquake,5.2,11.5,0.534,1,reviewed,us,us
2019-05-09T22:21:39.400Z,-21.2067,-70.0716,50.13,4.5,mwr,,160,0.569,0.54,us,us70003j37,2019-06-14T20:58:46.040Z,"98km N of Tocopilla, Chile",earthquake,3.7,12.4,,,reviewed,us,guc
2019-05-09T00:28:47.693Z,-24.2106,-67.1095,198.2,4,mb,,75,1.591,0.9,us,us70003inh,2019-05-23T22:16:18.040Z,"80km W of San Antonio de los Cobres, Argentina",earthquake,10.6,10.1,0.26,4,reviewed,us,us
2019-05-07T00:50:02.887Z,-35.5383,-71.5276,98.26,3.9,mb,,130,0.241,1.12,us,us70003hta,2019-05-10T03:35:01.481Z,"4km WNW of San Clemente, Chile",earthquake,4.1,9.7,0.364,2,reviewed,us,us
2019-05-06T15:47:48.256Z,-22.858,-69.0094,103.24,4.6,mb,,34,0.54,0.6,us,us70003hg0,2019-07-25T18:54:26.040Z,"44km S of Calama, Chile",earthquake,6.5,1.3,0.049,126,reviewed,us,us
2019-05-05T01:41:27.773Z,-24.2458,-66.8721,178.26,4.4,mb,,35,1.759,1.06,us,us70003guz,2019-07-25T18:54:19.040Z,"56km W of San Antonio de los Cobres, Argentina",earthquake,6,6.4,0.045,141,reviewed,us,us
2019-05-04T19:51:05.416Z,-29.7845,-71.5994,33.54,4.1,mb,,187,0.34,0.6,us,us70003gqv,2019-07-25T18:54:17.040Z,"30km NW of Coquimbo, Chile",earthquake,4.8,7.1,0.301,3,reviewed,us,us
2019-05-04T02:44:18.034Z,-19.3531,-68.9475,120.43,4.3,mb,,68,0.39,1.01,us,us70003gj6,2019-07-25T18:54:15.040Z,"143km SSE of Putre, Chile",earthquake,6.1,5.1,0.142,14,reviewed,us,us
2019-05-03T14:48:24.523Z,-21.2031,-68.7325,113.05,4.5,mb,,54,0.722,0.74,us,us70003g9n,2019-07-25T18:54:12.040Z,"141km N of Calama, Chile",earthquake,5.5,5.5,0.102,28,reviewed,us,us
2019-05-02T17:13:23.228Z,-21.3161,-70.7396,39.55,4.5,mb,,165,0.911,0.95,us,us70003fuq,2019-07-25T18:54:09.040Z,"102km NNW of Tocopilla, Chile",earthquake,4.9,9.7,0.135,16,reviewed,us,us
2019-05-02T03:03:39.652Z,-18.3835,-69.4533,122.41,4.4,mb,,72,0.07,0.91,us,us70003jdc,2019-07-25T18:54:06.040Z,"23km SSE of Putre, Chile",earthquake,6.3,3.1,0.144,14,reviewed,us,us
2019-04-29T22:24:16.625Z,-32.592,-71.9407,18.37,4.4,mb,,153,0.499,0.64,us,us70003eb3,2019-07-13T18:42:52.040Z,"57km NNW of Valparaiso, Chile",earthquake,4.7,5.3,0.19,8,reviewed,us,us
2019-04-29T16:35:08.855Z,-28.1444,-67.3963,129.82,5,mb,,40,2.017,0.75,us,us70003e2q,2019-07-13T18:42:52.040Z,"18km ESE of Tinogasta, Argentina",earthquake,3.6,6.5,0.033,286,reviewed,us,us
2019-04-29T14:07:13.676Z,-30.7945,-71.575,35.69,4.7,mb,,150,0.13,0.84,us,us70003e09,2019-07-13T18:42:52.040Z,"41km WSW of Ovalle, Chile",earthquake,5.3,7.5,0.208,7,reviewed,us,us
2019-04-28T14:22:48.790Z,-30.0583,-71.6683,18.87,4,ml,,196,0.398,0.73,us,us70003dfa,2019-07-13T18:42:49.040Z,"33km WSW of Coquimbo, Chile",earthquake,4.8,12.8,0.047,60,reviewed,us,us
2019-04-28T12:03:00.617Z,-32.1964,-72.0775,22.33,4.6,mwr,,87,0.753,0.73,us,us70003ddw,2019-07-13T18:42:48.040Z,"84km WNW of La Ligua, Chile",earthquake,5.4,3.4,0.034,85,reviewed,us,us
2019-04-28T10:25:23.981Z,-24.1203,-70.9435,40.93,4.7,mwr,,142,0.701,0.78,us,us70003dcs,2019-07-13T18:42:48.040Z,"76km SW of Antofagasta, Chile",earthquake,5.1,5.6,0.062,25,reviewed,us,us
2019-04-28T04:15:12.785Z,-24.1481,-67.0829,218.78,4.2,mb,,90,1.558,0.78,us,us70003d9k,2019-07-13T18:42:47.040Z,"78km W of San Antonio de los Cobres, Argentina",earthquake,4.8,8.9,0.237,5,reviewed,us,us
2019-04-28T03:19:18.161Z,-25.9247,-71.1823,10,4.2,mb,,193,0.57,1.06,us,us70003d8u,2019-07-13T18:42:46.040Z,"91km SW of Taltal, Chile",earthquake,3.8,1.9,0.237,5,reviewed,us,us
2019-04-27T22:50:01.913Z,-30.2667,-71.4723,60.41,4,mb,,127,0.401,0.87,us,us70003d59,2019-07-13T18:42:45.040Z,"36km SSW of Coquimbo, Chile",earthquake,6.2,3.5,0.368,2,reviewed,us,us
2019-04-27T12:39:54.193Z,-30.9076,-68.2185,10,4.4,mwr,,57,0.75,0.89,us,us70003cy7,2019-07-13T18:42:43.040Z,"65km NNE of Albardon, Argentina",earthquake,4.3,2,,,reviewed,us,guc
2019-04-26T18:56:17.511Z,-20.8997,-69.1112,110.93,4.4,mb,,42,0.379,0.59,us,us70003cnz,2019-07-13T18:42:41.040Z,"131km SE of Iquique, Chile",earthquake,4.7,5.5,0.148,13,reviewed,us,us
2019-04-26T06:22:34.325Z,-25.8994,-71.0166,29,5.5,mww,,97,0.45,1.04,us,us70003cb3,2019-07-13T18:42:40.040Z,"76km SW of Taltal, Chile",earthquake,4.5,1.8,0.052,36,reviewed,us,us
2019-04-25T20:28:31.223Z,-29.6656,-71.5062,41.26,4.6,mb,,121,0.343,1.02,us,us70003c5k,2019-07-13T18:42:39.040Z,"35km NNW of Coquimbo, Chile",earthquake,5.2,9.8,0.146,14,reviewed,us,us
2019-04-24T18:57:32.294Z,-21.5388,-68.6221,145.71,5.3,mww,,85,0.63,1.41,us,us70003bi7,2019-07-13T18:42:37.040Z,"107km NNE of Calama, Chile",earthquake,7.3,5.8,0.062,25,reviewed,us,us
2019-04-24T13:32:13.020Z,-24.2271,-67.2215,181.01,4.4,mb,,58,1.543,0.69,us,us70003bc5,2019-07-13T18:42:37.040Z,"91km W of San Antonio de los Cobres, Argentina",earthquake,7.2,10.6,0.219,6,reviewed,us,us
2019-04-24T06:24:32.916Z,-21.4974,-69.9499,59.14,4.6,mb,,131,0.624,1.33,us,us70003b79,2019-07-13T18:42:36.040Z,"70km NNE of Tocopilla, Chile",earthquake,4.2,8.8,0.068,65,reviewed,us,us
2019-04-23T10:16:15.082Z,-18.3824,-70.4135,74.48,4.1,mb,,126,0.069,1.34,us,us70003alj,2019-07-13T18:42:34.040Z,"15km NW of Arica, Chile",earthquake,6.6,7.5,0.131,16,reviewed,us,us
2019-04-23T08:17:59.369Z,-32.5744,-69.4432,129.6,4.5,mb,,127,0.953,0.92,us,us70003akh,2019-07-13T18:42:34.040Z,"67km WNW of Mendoza, Argentina",earthquake,6.5,7,0.125,19,reviewed,us,us
2019-04-22T18:29:54.239Z,-24.2469,-67.0884,157.81,5.1,mww,,40,1.631,0.76,us,us70003acf,2019-06-26T20:55:15.040Z,"78km W of San Antonio de los Cobres, Argentina",earthquake,7.9,5.1,0.065,23,reviewed,us,us
2019-04-21T16:31:41.799Z,-24.3453,-67.0144,162.21,5,mww,,38,1.75,0.65,us,us700039zu,2019-06-26T20:55:08.040Z,"72km WSW of San Antonio de los Cobres, Argentina",earthquake,6.7,5.6,0.057,30,reviewed,us,us
2019-04-21T11:46:21.370Z,-32.3382,-70.2827,120.33,4.1,mb,,92,0.48,0.42,us,us700039yx,2019-06-26T20:55:06.040Z,"62km NE of San Felipe, Chile",earthquake,5.7,7.9,0.233,5,reviewed,us,us
2019-04-21T10:00:10.588Z,-35.7373,-71.9704,78.79,4.9,mwr,,106,0.45,0.83,us,us700039yk,2019-06-26T20:55:05.040Z,"25km SW of San Javier, Chile",earthquake,7.4,5.2,0.043,53,reviewed,us,us
2019-04-20T23:23:45.155Z,-30.9431,-71.4403,50.17,4.3,mb,,83,0.316,0.96,us,us700039sw,2019-06-26T20:55:02.040Z,"44km SSW of Ovalle, Chile",earthquake,4.8,5.9,0.217,6,reviewed,us,us
2019-04-20T03:51:33.830Z,-21.1758,-68.7669,123.5,4.5,mb,,63,0.685,0.9,us,us700039i8,2019-06-26T20:54:59.040Z,"143km N of Calama, Chile",earthquake,5.7,6.3,0.128,18,reviewed,us,us
2019-04-20T00:00:05.867Z,-31.9755,-71.8961,35.07,4.1,mb,,177,0.773,0.61,us,us700039fc,2019-06-26T20:54:58.040Z,"79km WSW of Illapel, Chile",earthquake,2.6,13.1,0.213,6,reviewed,us,us
2019-04-19T21:37:40.131Z,-20.3031,-69.1154,96.85,4.8,mww,,41,0.165,0.75,us,us700039cp,2019-06-26T20:54:57.040Z,"107km E of Iquique, Chile",earthquake,4.3,4.5,0.098,10,reviewed,us,us
2019-04-19T08:55:42.691Z,-24.0733,-67.2904,196.36,4.6,mb,,111,1.382,0.62,us,us70003944,2019-06-26T20:54:54.040Z,"100km W of San Antonio de los Cobres, Argentina",earthquake,11.2,10.1,0.173,10,reviewed,us,us
2019-04-18T15:17:25.507Z,-22.0554,-67.6538,206.4,4.3,mb,,74,1.015,1.03,us,us70003cic,2019-06-26T20:54:51.040Z,"111km NNE of San Pedro de Atacama, Chile",earthquake,9.1,4.1,0.178,12,reviewed,us,us
2019-04-18T04:06:34.948Z,-29.3648,-71.5891,54,5.6,mww,,37,0.63,0.77,us,us700038b8,2019-06-26T20:54:49.040Z,"68km NNW of La Serena, Chile",earthquake,5.3,1.9,0.066,22,reviewed,us,us
2019-04-16T22:06:11.500Z,-23.1736,-66.8216,210.16,4.2,mb,,72,1.269,1.02,us,us70003c04,2019-06-26T20:54:45.040Z,"115km W of El Aguilar, Argentina",earthquake,9.3,10,0.199,7,reviewed,us,us
2019-04-16T00:54:13.922Z,-27.8289,-71.4598,34.8,4.6,mwr,,111,0.506,1.04,us,us700036qr,2019-06-26T20:54:41.040Z,"107km NW of Vallenar, Chile",earthquake,4.5,6.4,0.043,52,reviewed,us,us
2019-04-14T12:07:56.070Z,-33.0568,-70.2905,102.9,4.4,mb,,60,0.28,0.59,us,us700035wb,2019-06-20T19:03:36.040Z,"37km SE of Los Andes, Chile",earthquake,5.2,5.4,0.268,4,reviewed,us,us
2019-04-14T10:35:11.648Z,-24.1198,-66.8594,222.14,4.4,mb,,54,1.678,0.74,us,us700035v0,2019-06-20T19:03:36.040Z,"56km W of San Antonio de los Cobres, Argentina",earthquake,9.9,12.5,0.218,6,reviewed,us,us
2019-04-13T12:43:13.397Z,-18.5587,-71.1043,43.09,4.1,mb,,139,0.738,1.12,us,us700035e5,2019-06-20T19:03:30.040Z,"84km W of Arica, Chile",earthquake,5.4,10.1,0.151,12,reviewed,us,us
2019-04-11T17:07:30.470Z,-24.5626,-70.1013,62.46,4.8,mww,,61,0.282,1.38,us,us700034ju,2019-06-20T19:03:17.040Z,"100km NNE of Taltal, Chile",earthquake,6.4,4.8,0.075,17,reviewed,us,us
2019-04-11T00:32:23.193Z,-29.4764,-71.446,46.98,4,mb,,136,0.476,0.84,us,us7000346y,2019-06-20T19:03:14.040Z,"51km NNW of La Serena, Chile",earthquake,5.1,9.6,0.366,2,reviewed,us,us
2019-04-11T00:18:19.758Z,-33.9765,-70.3007,108.94,4.3,mwr,,34,0.15,0.64,us,us7000346r,2019-06-20T19:03:14.040Z,"40km NE of Machali, Chile",earthquake,7,4.6,0.053,34,reviewed,us,us
2019-04-09T12:29:48.540Z,-33.4082,-72.1499,10,4.4,mb,,103,0.511,0.86,us,us2000kcvl,2019-06-20T19:03:08.040Z,"53km WNW of San Antonio, Chile",earthquake,3.5,2,0.537,1,reviewed,us,us
2019-04-09T04:39:49.917Z,-32.9328,-72.1347,19.13,3.8,mwr,,90,0.427,0.59,us,us2000kcrl,2019-06-20T19:03:07.040Z,"48km WNW of Valparaiso, Chile",earthquake,4.5,3.1,0.046,46,reviewed,us,us
2019-04-09T02:21:07.406Z,-32.3641,-71.296,37.06,4.6,mb,,143,0.717,0.29,us,us2000kcq2,2019-06-20T19:03:07.040Z,"11km NNW of La Ligua, Chile",earthquake,2.2,14.7,0.315,3,reviewed,us,us
2019-04-08T14:40:00.573Z,-24.0361,-67.1912,206.89,4,mb,,96,1.409,1.23,us,us2000kcat,2019-06-18T15:50:54.040Z,"90km WNW of San Antonio de los Cobres, Argentina",earthquake,10.4,13.4,0.518,3,reviewed,us,us
2019-04-08T06:39:41.950Z,-32.0115,-71.7716,31.27,4.2,mwr,,137,1.014,0.77,us,us2000kc5a,2019-06-18T15:50:52.040Z,"70km NW of La Ligua, Chile",earthquake,4.3,5.2,0.038,67,reviewed,us,us
2019-04-07T23:17:07.010Z,-24.121,-67.1656,221.31,4.6,mb,,75,1.489,0.76,us,us2000kbzy,2019-06-18T15:50:49.040Z,"86km W of San Antonio de los Cobres, Argentina",earthquake,5,10.9,0.223,6,reviewed,us,us
2019-04-07T14:57:35.037Z,-31.9942,-71.8758,66.77,4.5,mb,,150,1.045,0.58,us,us2000kbuc,2019-06-18T15:50:44.040Z,"78km WSW of Illapel, Chile",earthquake,7.1,13.9,0.222,6,reviewed,us,us
2019-04-07T12:20:45.447Z,-33.7429,-72.6054,10,4.3,mb,,184,0.83,0.66,us,us2000kbt0,2019-06-18T15:50:43.040Z,"92km W of San Antonio, Chile",earthquake,5.1,1.7,0.201,7,reviewed,us,us
2019-04-07T10:52:41.093Z,-33.7588,-72.5153,10,5.6,mww,,66,0.757,0.85,us,us2000kbs5,2019-06-18T15:50:43.040Z,"84km WSW of San Antonio, Chile",earthquake,2.7,1.8,0.055,32,reviewed,us,us
2019-04-07T03:49:08.315Z,-24.8833,-68.5404,131.96,4.1,mb,,56,0.992,0.57,us,us2000kbmq,2019-06-18T15:50:40.040Z,"173km NW of Antofagasta de la Sierra, Argentina",earthquake,8.4,9.1,0.234,5,reviewed,us,us
2019-04-06T21:33:03.387Z,-30.0596,-71.3739,61.58,4.8,mb,,91,0.183,0.77,us,us2000kbhf,2019-06-18T15:50:37.040Z,"12km SSW of Coquimbo, Chile",earthquake,4.8,4.1,0.104,29,reviewed,us,us
2019-04-06T20:16:16.316Z,-28.1294,-68.7223,101.29,4.3,mb,,58,1.338,1.37,us,us2000kbg8,2019-06-18T15:50:37.040Z,"86km NW of Vinchina, Argentina",earthquake,6.5,9.7,0.202,7,reviewed,us,us
2019-04-05T16:58:42.447Z,-18.5344,-70.933,30.25,4.8,mb,,157,0.579,1.39,us,us2000kawj,2019-06-18T15:50:27.040Z,"66km W of Arica, Chile",earthquake,4.2,5.9,0.131,18,reviewed,us,us
2019-04-05T00:05:09.420Z,-20.128,-68.1439,204.76,4.3,mb,,30,0.948,1.01,us,us2000kajs,2019-06-18T15:50:23.040Z,"127km W of Colchani, Bolivia",earthquake,8.7,9.9,0.188,8,reviewed,us,us
2019-04-04T12:00:08.988Z,-30.2718,-71.3856,62.5,4.8,mb,,105,0.454,0.97,us,us2000ka6l,2019-06-18T15:50:19.040Z,"35km S of Coquimbo, Chile",earthquake,6.9,6.5,0.064,76,reviewed,us,us
2019-04-04T05:08:34.437Z,-21.3065,-68.4245,129.76,4.6,mb,,48,0.903,0.58,us,us2000ka2k,2019-06-18T15:50:17.040Z,"138km NNE of Calama, Chile",earthquake,5.4,7.3,0.083,43,reviewed,us,us
2019-04-03T18:12:38.489Z,-32.8418,-70.3669,106.42,4.1,ml,,81,0.173,0.49,us,us2000k9ss,2019-06-18T15:50:14.040Z,"21km E of Los Andes, Chile",earthquake,5.6,6,0.05,52,reviewed,us,us
2019-04-03T16:08:54.313Z,-19.1579,-69.2549,125.86,4,mb,,81,0.511,0.46,us,us2000k9qi,2019-06-18T15:50:13.040Z,"111km SSE of Putre, Chile",earthquake,5.2,6.4,0.258,4,reviewed,us,us
2019-04-03T14:33:59.212Z,-20.8596,-70.0262,74.57,4.1,mb,,102,0.124,0.59,us,us2000k9wf,2019-06-18T15:50:12.040Z,"71km S of Iquique, Chile",earthquake,4.2,3.5,0.262,4,reviewed,us,us
2019-04-02T13:17:39.132Z,-51.2106,-72.0468,10,4.8,mww,,127,0.548,0.84,us,us2000k94n,2019-06-18T15:50:04.040Z,"45km NNE of Yacimiento Rio Turbio, Argentina",earthquake,6.2,1.9,0.117,7,reviewed,us,us
2019-04-02T03:36:40.555Z,-17.6336,-69.6057,162.65,4.3,mb,,84,0.127,0.84,us,us2000k8zz,2019-06-18T15:50:02.040Z,"48km ESE of Tarata, Peru",earthquake,8,5.9,0.138,15,reviewed,us,us
2019-04-02T01:25:29.254Z,-21.1921,-68.3104,120.47,4.4,mb,,64,1.055,0.81,us,us2000k8y9,2019-06-18T15:50:02.040Z,"155km NNE of Calama, Chile",earthquake,3.8,6.6,0.071,57,reviewed,us,us
2019-04-01T18:44:49.168Z,-30.1909,-71.4702,35,4.4,mb,,101,0.501,1.04,us,us2000k8re,2019-06-08T20:51:31.040Z,"29km SSW of Coquimbo, Chile",earthquake,4.9,2,0.269,5,reviewed,us,us
2019-04-01T10:19:49.530Z,-17.8711,-66.943,286.44,4.6,mb,,34,1.941,1.3,us,us2000k8g3,2019-06-08T20:51:31.040Z,"24km E of Oruro, Bolivia",earthquake,7.6,7.3,0.03,323,reviewed,us,us
2019-03-30T18:33:14.777Z,-23.9637,-70.226,50.26,4.5,mwr,,133,0.679,0.95,us,us2000k7qi,2019-06-08T20:51:25.040Z,"39km SSE of Antofagasta, Chile",earthquake,5.3,5.9,0.054,33,reviewed,us,us
2019-03-30T06:41:01.233Z,-24.193,-67.0736,185.63,4.7,mb,,54,1.598,1.18,us,us2000k7in,2019-06-08T20:51:25.040Z,"76km W of San Antonio de los Cobres, Argentina",earthquake,9.4,8.3,0.12,21,reviewed,us,us
2019-03-29T21:42:39.200Z,-18.6256,-69.3484,124.06,4.1,mb,,89,0.326,0.95,us,us2000k7e3,2019-06-08T20:51:24.040Z,"52km SSE of Putre, Chile",earthquake,6.1,6.1,0.261,4,reviewed,us,us
2019-03-29T10:53:16.490Z,-32.4788,-72.0135,40.54,4.1,mwr,,114,0.628,0.78,us,us2000k70x,2019-06-08T20:51:22.040Z,"71km NNW of Valparaiso, Chile",earthquake,2.6,6.9,0.044,49,reviewed,us,us
